id,wid_11,wid09,eq2_11,eqd2_11,eqd3_11,eqd4_11,eqd5_11,eqd6_11,eqd7_11,eqd8_11,eqd9_11,eqd10_11,eqd11_11,eqd12_11,eqe1_11,eqe2_11,eqe3_11,eqe4_11,eqe5_11,eqe6_11,eqe7_11,eqe8_11,eqf1a_11,eqf1b_11,eqf1c_11,eqf2_11,eqf3_11,eqf4_11,eqg1a_11,eqg1b_11,eqg2a_11,eqg2b_11,eqg3a_11,eqg3b_11,eqg4_11,eqg5a_11,eqg5b_11,eqg6_11,eqg7_11,eqg8_11,eqg9a_11,eqg9b_11,eqg9c_11,eqg9d_11,eqg9e_11,eqg9f_11,eqg9g_11,eqg9h_11,eqg9i_11,eqg10a_11,eqg10b_11,eqg11_11,eqg12_11,eqg13_11,eqg14_11,eqh1_11,eqh2_11,eqi1_11,eqi2_11,eqi3_11,eqi4_11,eqi5_11,eqi6_11,eqi7_11,eqi8_11,eqj1a_11,eqj1ba_11,eqj1bb_11,eqj1bc_11,eqj1bd_11,eqj1be_11,eqj1bf_11,eqj1bg_11,eqj2_11,eqj3_11,eqj4_11,eqk1a_11,eqk1b_11,eqk1c_11,eqk1d_11,eqk1e_11,eqk2a_11,eqk2b_11,eqk2c_11,eqk2d_11,eqk2e_11,eqk2f_11
4410,2,9,Lam Dong,Production Worker,Other,Male,1990,Yes,Yes,2009,No,Rural,No,Not married,Technical worker without certificate,2251,2010,No,Primary school,Agriculture,Primary school,Agriculture,Did not work,,,,,,Time rate,Cash,7,7,Month,2500,,Higher,Yes,Yes,1000,,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,Yes,Yes,Yes,Friend/acquaintance working in firm,None of the above,,,,,,,,,No,Most important,,,,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,Unsettled house and other,40,1,,
4410,1,1,Lam Dong,Production Worker,Other,Male,1988,Yes,Yes,2005,No,Rural,No,Not married,Technical worker without certificate,2251,2006,No,Secondary school,Agriculture,Primary school,Agriculture,Did not work,,,,,,Time rate,Cash,7,7,Month,3000,,Higher,Yes,Yes,2000,No,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,Yes,Yes,Yes,Relative working in firm,None of the above,,,,,,,,,No,Most important,,,,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,Unsettled house and other,30,2,,
4420,1,9,Lam Dong,Production Worker,"Relative of owner, but not living in the same HH",Male,1981,Yes,No,2001,No,Rural,No,Not married,High school,,,No,Secondary school,Agriculture,Primary school,Agriculture,Production Worker,SOE,Services,3,Sufficient,Other,Time rate,Cash,7,8,Month,1900,No,Same,,No,,No,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,No,,"Owner, who is a relative",None of the above,,,,,,,,,No,,,,,,,,No,No,Nothing,No,Yes,Yes,No,Yes,No,Unsettled house and other,40,2,,
4424,3,9,Lam Dong,Production Worker,"Relative of owner, but not living in the same HH",Male,1986,Yes,No,2009,Yes,,Yes,Not married,Secondary school,,,No,High school,Manufacturing and Construction,Primary school,Services,Production Worker,Private firm,Manufacturing and Construction,2,Sufficient,Other,Time rate,Cash,7,6,Month,3500,No,Higher,Yes,Yes,3000,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Not necessary at moment,Yes,No,,"Owner, who is a relative",None of the above,,,,,,,,,No,,Most important,Second most important,,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,semi-permanent house,60,11,1993,2007
4424,4,9,Lam Dong,Production Worker,"Relative of owner, but not living in the same HH",Male,1984,Yes,No,2010,Yes,,Yes,Not married,Secondary school,,,No,Primary school,Manufacturing and Construction,Secondary school,Services,Production Worker,Private firm,Manufacturing and Construction,4,Sufficient,Better salary,Time rate,Cash,7,6,Month,3000,No,Higher,Yes,Yes,3000,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Not necessary at moment,Yes,No,,"Owner, who is a relative",None of the above,,,,,,,,,No,,Most important,Second most important,,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,80,9,2002,
4428,1,9,Lam Dong,Production Worker,Other,Male,1983,Yes,No,2009,Yes,,Yes,Married,High school,,,No,Secondary school,Agriculture,High school,Services,Production Worker,Private firm,Manufacturing and Construction,8,Sufficient,Better salary,Time rate,Cash,7,7,Month,2000,No,Higher,Yes,Yes,400,No,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,,,No,Most important,,Second most important,,Third most important,,,No,No,Laid off,Yes,Yes,Yes,No,Yes,No,Permanent self-contained house,50,12,1999,
4428,2,9,Lam Dong,Production Worker,Other,Male,1985,Yes,No,2009,Yes,,Yes,Not married,Secondary school,,,No,Primary school,Agriculture,Primary school,Agriculture,Production Worker,Private firm,Manufacturing and Construction,5,Sufficient,Better working condition,Time rate,Cash,7,7,Month,2000,No,Higher,Yes,Yes,500,No,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),,,,,,,,,No,Most important,,Second most important,,Third most important,,,No,No,Laid off,Yes,Yes,Yes,No,Yes,No,Permanent self-contained house,60,6,2005,
4430,3,9,Lam Dong,Production Worker,Other,Male,1987,Yes,No,2011,No,Rural,No,Married,Technical worker without certificate,2254,2007,No,Primary school,Agriculture,Primary school,Agriculture,Did not work,,,,,,Time rate,Cash,7,8,Month,2500,Yes,Higher,Yes,Yes,1000,,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,Yes,Yes,Yes,Friend/acquaintance working in firm,None of the above,,,,,,,,,No,Most important,,,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,Unsettled house and other,,5,,
4430,2,9,Lam Dong,Production Worker,Other,Male,1989,Yes,No,2011,No,Rural,No,Not married,Primary school,,,No,Primary school,Agriculture,Secondary school,Agriculture,Did not work,,,,,,Time rate,Cash,7,8,Month,1800,Yes,Higher,,Yes,500,Yes,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,Yes,Yes,Yes,Friend/acquaintance working in firm,None of the above,,,,,,,,,No,Most important,,,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,Unsettled house and other,,2,,
4430,1,1,Lam Dong,Manager,Member of Owners HH,Female,1973,Yes,No,2005,Yes,,Yes,Married,Secondary school,,,No,Secondary school,Services,Primary school,Services,Production Worker,Private firm,Services,3,Sufficient,Other,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,No,No,Other,,,,,,,,,,No,Most important,,,,Second most important,,,No,No,Laid off,Yes,Yes,Yes,No,Yes,Yes,Villa,300,6,2005,2009
4439,1,9,Lam Dong,Production Worker,"Relative of owner, but not living in the same HH",Male,1982,Yes,No,2007,Yes,,No,Married,Technical worker without certificate,2251,2008,No,Primary school,Agriculture,None,Agriculture,Production Worker,Private firm,Manufacturing and Construction,3,Sufficient,Other,Time rate,Cash,7,7,Month,4000,No,Higher,Yes,Yes,3000,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,No,,"Owner, who is a relative",None of the above,,,,,,,,,No,Third most important,Second most important,,,Most important,,,No,No,Laid off,Yes,Yes,Yes,No,Yes,No,Permanent self-contained house,120,6,2000,
4439,2,9,Lam Dong,Production Worker,Other,Male,1988,Yes,No,2011,No,Urban,No,Not married,Technical worker without certificate,2251,2009,No,Secondary school,Agriculture,Primary school,Agriculture,Production Worker,Private firm,Manufacturing and Construction,2,Sufficient,Better salary,Time rate,Cash,7,8,Month,2500,No,Higher,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,No,,Other,None of the above,,,,,,,,,No,Third most important,Second most important,,,Most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,semi-permanent house,40,1,,
4443,1,2,Lam Dong,Manager,Member of Owners HH,Female,1951,Yes,No,2006,Yes,,Yes,Married,Secondary school,,,No,Secondary school,Services,None,Agriculture,Did not work,,,,,,,,7,7,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,"Owner, who is a relative",None of the above,,,,,,,,,No,,,,,,,,No,No,Laid off,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,200,14,1997,
4443,2,1,Lam Dong,Production Worker,Member of Owners HH,Male,1975,Yes,No,2000,Yes,,Yes,Married,Secondary school,,,No,Technical worker/professional secondary,Services,Secondary school,Agriculture,Did not work,,,,,,,,7,7,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,No,,"Owner, who is a relative",None of the above,,,,,,,,,No,,,,,,,,No,No,Laid off,Yes,Yes,Yes,Yes,Yes,Yes,Villa,2,14,1997,
4446,1,1,Lam Dong,Production Worker,Member of Owners HH,Female,1972,Yes,No,2000,Yes,,Yes,Married,Primary school,,,No,None,Agriculture,None,Agriculture,Production Worker,Other,Agriculture,10,Sufficient,Other,,,1,6,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,"Owner, who is a relative",None of the above,,,,,,,,,No,,,,,,,,No,No,Don't know,No,Yes,Yes,No,Yes,Yes,Permanent self-contained house,100,29,1980,
4446,2,1,Lam Dong,Production Worker,Member of Owners HH,Female,1970,Yes,No,2000,Yes,,Yes,Married,Primary school,,,No,None,Agriculture,None,Agriculture,Production Worker,Other,Agriculture,10,Sufficient,Other,,,1,6,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,Through employment agency,None of the above,,,,,,,,,No,,,,,,,,No,No,Don't know,No,Yes,Yes,No,Yes,Yes,Permanent self-contained house,40,6,,
4452,4,9,Lam Dong,Production Worker,Other,Male,1986,No,No,2011,No,Rural,No,Not married,Secondary school,,,No,High school,Agriculture,Primary school,Agriculture,Production Worker,Private firm,Services,,Sufficient,Better salary,Time rate,Cash,6,8,Month,1800,Yes,NA,,No,,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Not necessary at moment,No,No,,Other,None of the above,,,,,,,,,No,,,,,,,,No,No,Don't know,No,Yes,Yes,No,Yes,No,semi-permanent house,60,1,,
4452,5,9,Lam Dong,Production Worker,Other,Male,1990,No,No,2011,No,Rural,No,Not married,Secondary school,,,No,Primary school,Agriculture,High school,Agriculture,Did not work,,,,,,Time rate,Cash,6,8,Month,1800,Yes,NA,,No,,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Not necessary at moment,No,No,,Other,None of the above,,,,,,,,,No,,,,,,,,No,No,Don't know,No,Yes,Yes,No,Yes,No,semi-permanent house,10,1,,
4452,3,9,Lam Dong,Production Worker,Other,Male,1979,No,No,2011,No,Rural,No,Not married,High school,,,No,Secondary school,Agriculture,Primary school,Agriculture,Production Worker,Private firm,Manufacturing and Construction,,Sufficient,Better salary,Time rate,Cash,6,8,Month,1800,Yes,NA,,No,,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Not necessary at moment,No,No,,Other,None of the above,,,,,,,,,No,,,,,,,,No,No,Don't know,No,Yes,Yes,No,Yes,No,semi-permanent house,30,1,,
4459,4,9,Lam Dong,Production Worker,Other,Male,1950,Yes,No,2001,No,Urban,No,Married,High school,,,Yes,High school,Agriculture,High school,Agriculture,Production Worker,Private firm,Manufacturing and Construction,8,Sufficient,Better salary,Combined,Cash,6,8,Day,110,Yes,Higher,Yes,Yes,1500,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Not necessary at moment,No,No,,Other,None of the above,,,,,,,,,No,,,Most important,,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,semi-permanent house,50,10,,
4459,2,1,Lam Dong,Production Worker,Other,Male,1969,Yes,No,2008,No,Urban,No,Married,High school,,,Yes,High school,Agriculture,High school,Agriculture,Production Worker,Private firm,Manufacturing and Construction,7,Sufficient,Better salary,Combined,Cash,6,8,Day,150,Yes,Higher,Yes,Yes,2000,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Not necessary at moment,No,No,,Friend/acquaintance working in firm,None of the above,,,,,,,,,No,,,Most important,,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,semi-permanent house,70,39,,
4459,3,9,Lam Dong,Production Worker,Other,Male,1940,Yes,No,1999,No,Urban,No,Married,High school,,,Yes,High school,Services,High school,Agriculture,Production Worker,Private firm,Manufacturing and Construction,10,Sufficient,Better salary,Combined,Cash,6,8,Day,130,Yes,Higher,Yes,Yes,2000,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Not necessary at moment,No,No,,Other,None of the above,,,,,,,,,No,,,Most important,,,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,semi-permanent house,50,12,,
4462,1,9,Lam Dong,Professional Worker,Owner,Female,1948,Yes,No,1998,Yes,,Yes,Married,Primary school,,,No,None,Agriculture,None,Agriculture,Production Worker,Private firm,Services,9,Sufficient,Other,,,1,8,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,,,,,,,,,,,No,Second most important,,Most important,,,,,No,No,Laid off,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,150,16,1995,2002
4462,2,9,Lam Dong,Production Worker,Member of Owners HH,Female,1976,Yes,No,1995,Yes,,Yes,Married,Secondary school,,,No,Primary school,Manufacturing and Construction,None,Manufacturing and Construction,Professional Worker (Requires Uni Degree),Private firm,Services,9,Sufficient,Other,,,1,8,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,No,,,,,,,,,,,,No,Second most important,,,,,,,No,No,Laid off,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,1501,16,1995,2002
4463,1,9,Lam Dong,Production Worker,Member of Owners HH,Female,1982,Yes,No,2008,Yes,,No,Married,Secondary school,,,No,Secondary school,Manufacturing and Construction,Secondary school,Manufacturing and Construction,Service Worker,Private firm,Services,3,Sufficient,Other,,,7,8,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,No,,"Owner, who is a relative",None of the above,,,,,,,,,No,,,,,,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,100,4,1986,1994
4463,2,9,Lam Dong,Production Worker,Other,Male,1994,Yes,No,2010,Yes,,No,Not married,Secondary school,,,No,Secondary school,Manufacturing and Construction,Secondary school,Manufacturing and Construction,Did not work,,,,,,Time rate,Cash,7,8,Month,100,Yes,Higher,,Yes,500,,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,No,,"Owner, who is a relative",None of the above,,,,,,,,,No,,,,,,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,100,1,1986,1999
4472,2,9,Lam Dong,Office Worker,Other,Female,1977,Yes,Yes,2006,Yes,,Yes,Married,College/University/post-graduate,5222,1998,Yes,High school,Services,High school,Services,Office Worker,Private firm,Services,8,Sufficient,Better working condition,Time rate,Cash,6,8,Month,2650,No,Higher,Yes,Yes,2650,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,Yes,Yes,Yes,Friend/acquaintance working in firm,Interview,Yes,2006,Yes,265,Secures that employer pays social benifits,No,No,,Yes,Most important,,Second most important,,,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,150,10,,2007
4472,3,9,Lam Dong,Sales Worker,Other,Female,1978,Yes,Yes,2003,Yes,,Yes,Married,College/University/post-graduate,5234,2000,Yes,High school,Manufacturing and Construction,High school,Manufacturing and Construction,Office Worker,Private firm,Services,1,Sufficient,Better salary,Time rate,Cash,6,8,Month,2650,No,Higher,Yes,Yes,2650,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Not necessary at moment,Yes,Yes,Yes,Other,Interview,Yes,2004,Yes,265,"Other, specify",No,No,,Yes,,,,,,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,100,1,,
4472,4,9,Lam Dong,Sales Worker,Other,Female,1987,Yes,Yes,2009,Yes,,Yes,Not married,College/University/post-graduate,5234,2009,Yes,High school,Services,Technical certificate/Elementary worker,Manufacturing and Construction,Did not work,,,,,,Time rate,Cash,6,8,Month,1500,No,Higher,Yes,Yes,1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,Yes,Yes,Yes,Other,Interview,Yes,2010,Yes,150,Secures that employer pays social benifits,No,No,,Yes,,,,,,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,60,13,1998,2010
4472,5,9,Lam Dong,Office Worker,Other,Female,1965,Yes,Yes,2007,Yes,,No,Married,College/University/post-graduate,5234,2005,Yes,,,Secondary school,Agriculture,Office Worker,SOE,Services,20,Sufficient,Better salary,Time rate,Cash,6,8,Month,3480,No,Higher,Yes,Yes,3000,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,Yes,Yes,Yes,Other,Interview,Yes,2007,Yes,348,Secures that employer pays social benifits,No,No,,Yes,,,,,,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,60,20,,
4472,6,9,Lam Dong,Office Worker,Other,Male,1981,Yes,Yes,2008,Yes,,Yes,Not married,College/University/post-graduate,5244,2004,Yes,College/University/post-graduate,Manufacturing and Construction,College/University/post-graduate,Services,Office Worker,SOE,Services,3,Sufficient,Better working condition,Time rate,Cash,6,8,Month,2650,Yes,Higher,Yes,Yes,2650,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,Yes,Yes,Yes,Other,Interview,Yes,2008,Yes,265,Secures that employer pays social benifits,No,No,,Yes,,,,,,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,Yes,Villa,350,30,,2001
4472,1,9,Lam Dong,Manager,Other,Male,1962,Yes,Yes,2008,No,Urban,No,Married,College/University/post-graduate,5234,1989,Yes,High school,Services,Secondary school,Services,Office Worker,Private firm,Manufacturing and Construction,20,Sufficient,Other,Time rate,Cash,6,8,Month,3867,No,Higher,Yes,Yes,3000,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,Yes,Yes,Yes,Other,Interview,Yes,2009,Yes,386.70001,More safety at workplace,No,No,,Yes,Most important,,Second most important,,,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,No,Permanent self-contained house,54,5,2001,
4473,2,9,Lam Dong,Production Worker,Member of Owners HH,Male,1970,Yes,No,1987,Yes,,Yes,Married,Secondary school,,,Yes,Technical worker without certificate,Manufacturing and Construction,Primary school,,Did not work,,,,,,,,7,8,,,,,,,,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Low quality of services,No,No,,"Owner, who is a relative",None of the above,,,,,,,,,No,,,,,,,,No,No,Nothing,Yes,Yes,Yes,No,Yes,No,semi-permanent house,40,10,,
4473,3,9,Lam Dong,Production Worker,Other,Male,1960,Yes,No,1982,Yes,,Yes,Married,Secondary school,,,Yes,Technical worker without certificate,Manufacturing and Construction,Secondary school,Services,Did not work,,,,,,Combined,Cash,7,8,Month,1500,No,Same,No,No,,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Not necessary at moment,No,No,,Other,None of the above,,,,,,,,,No,,,,,,,,No,No,Nothing,Yes,Yes,Yes,No,Yes,No,semi-permanent house,50,24,,
4477,5,9,Lam Dong,Production Worker,Other,Female,1990,Yes,No,2007,Yes,,No,Not married,Secondary school,,,No,High school,Agriculture,None,Agriculture,Did not work,,,,,,Time rate,Cash,6,8,Month,1800,No,Higher,Yes,Yes,1500,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Not necessary at moment,No,Yes,Yes,Other,None of the above,,,,,,,,,No,Second most important,,Most important,,,,,No,No,Don't know,No,Yes,Yes,No,Yes,No,Permanent self-contained house,20,2,,
4477,6,9,Lam Dong,Sales Worker,Other,Female,1984,Yes,No,2009,Yes,,No,Not married,High school,,,No,High school,Services,Secondary school,Services,Production Worker,Private firm,Manufacturing and Construction,2,Sufficient,Better salary,Time rate,Cash,6,8,Month,2300,No,Higher,Yes,Yes,2000,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Not necessary at moment,No,Yes,Yes,Other,None of the above,,,,,,,,,No,Most important,,Second most important,,,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,No,semi-permanent house,60,2,,
4477,2,1,Lam Dong,Production Worker,Other,Female,1985,Yes,No,2001,Yes,,No,Married,Secondary school,,,No,Secondary school,Manufacturing and Construction,Primary school,,Did not work,,,,,,Time rate,Cash,6,8,Month,2800,No,Higher,Yes,Yes,2500,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Not necessary at moment,No,Yes,Yes,Friend/acquaintance working in firm,None of the above,,,,,,,,,No,Most important,,Second most important,,,,,No,No,Don't know,No,Yes,Yes,No,Yes,No,semi-permanent house,40,10,,
4477,4,9,Lam Dong,Sales Worker,Other,Female,1993,Yes,No,2008,Yes,,No,Not married,Secondary school,,,No,Primary school,Agriculture,Secondary school,Agriculture,Did not work,,,,,,Time rate,Cash,6,8,Month,2300,No,Higher,Yes,Yes,2000,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Not necessary at moment,No,Yes,Yes,Other,None of the above,,,,,,,,,No,Second most important,,Most important,,,,,No,No,Don't know,No,Yes,Yes,Yes,Yes,No,semi-permanent house,30,3,,
4481,2,1,Lam Dong,Production Worker,"Relative of owner, but not living in the same HH",Male,1978,Yes,Yes,2002,No,Rural,No,Married,Technical worker/professional secondary,4252,1998,Yes,Technical worker without certificate,Manufacturing and Construction,High school,Agriculture,Did not work,,,,,,Combined,Cash,6,8,Month,2200,Yes,Higher,Yes,Yes,2000,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,No,Yes,Yes,"Owner, who is a relative",None of the above,,,,,,,,,No,Second most important,Third most important,,,Most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,semi-permanent house,50,13,,
4481,6,9,Lam Dong,Production Worker,Other,Male,1982,Yes,Yes,2002,No,Rural,No,Married,High school,,,Yes,High school,Agriculture,High school,Agriculture,Did not work,,,,,,Combined,Cash,6,8,Month,2200,Yes,Higher,Yes,No,,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,No,Yes,Yes,Other,None of the above,,,,,,,,,No,Second most important,Third most important,,,Most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,semi-permanent house,40,9,,
4481,5,9,Lam Dong,Professional Worker,Other,Male,1986,Yes,Yes,2007,Yes,,Yes,Not married,Technical worker/professional secondary,4234,2006,Yes,High school,Agriculture,High school,Agriculture,Did not work,,,,,,Combined,Cash,6,8,Month,3000,Yes,Higher,Yes,Yes,3000,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Not necessary at moment,No,No,,Other,None of the above,,,,,,,,,No,Second most important,Third most important,,,Most important,,,No,No,Nothing,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,100,25,,
4489,1,9,Lam Dong,Production Worker,Other,Male,1987,Yes,No,2002,No,Rural,No,Not married,Primary school,,,No,,Services,,Services,Production Worker,Private firm,Manufacturing and Construction,1,Sufficient,Other,Other/Not paid,Cash,7,8,Month,2000,Yes,Higher,Yes,Yes,4000,No,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,Other,None of the above,,,,,,,,,No,,,Most important,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,Unsettled house and other,30,2,,
