id,wid_09,wid07,eq1_09,eqd2_09,eqd4_09,eqd5_09,eqd6_09,eqd7_09,eqd8_09,eqd9_09,eqd10_09,eqd11_09,eqd12_09,eqe1_09,eqe2_09,eqe3_09,eqe4_09,eqe5_09,eqe6_09,eqe7_09,eqe8_09,eqf1a_09,eqf1b_09,eqf1c_09,eqf2_09,eqf3_09,eqf4_09,eqg1a_09,eqg1b_09,eqg2a_09,eqg2b_09,eqg3a_09,eqg3b_09,eqg4_09,eqg5a_09,eqg5b_09,eqg6_09,eqg7_09,eqg8_09,eqg9a_09,eqg9b_09,eqg9c_09,eqg9d_09,eqg9e_09,eqg9f_09,eqg9g_09,eqg9h_09,eqg10a_09,eqg10b_09,eqg11_09,eqg12_09,eqg13_09,eqg14_09,eqh1_09,eqh2_09,eqi1_09,eqi2_09,eqi3_09,eqi4_09,eqi5_09,eqi6_09,eqi7_09,eqi8_09,eqj1a_09,eqj1ba_09,eqj1bb_09,eqj1bc_09,eqj1bd_09,eqj1be_09,eqj1bf_09,eqj1bg_09,eqj2_09,eqj3_09,eqj4_09,eqk1a_09,eqk1b_09,eqk1c_09,eqk1d_09,eqk1e_09,eqk2a_09,eqk2b_09,eqk2c_09,eqk2d_09,eqk2e_09,eqk2f_09
4425,2,98,Lam Dong,Production Worker,Male,1984,Yes,No,2,Yes,,Yes,Not married,4,,,No,3,Agriculture,2,Agriculture,Did not work,,,,,,Time rate,Cash,6,7,Month,900,Yes,Same,Yes,Yes,1000,No,Yes,No,No,No,No,No,No,No,No,No,I prefer to save up myself,No,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),No,,,,,,,,No,Most important,,Second most important,,Third most important,,,No,No,Nothing,No,Yes,Yes,No,Yes,Yes,Unsettled house and other,60,1,2008,
4425,1,98,Lam Dong,Production Worker,Male,1963,Yes,No,3,Yes,,Yes,Married,2,,,No,1,Agriculture,1,Agriculture,Service Worker,Private firm,Manufacturing and Construction,,Not sufficient,Closer to home,Time rate,Cash,6,7,Month,1000,Yes,Same,Yes,Yes,1000,No,Yes,No,No,No,No,No,No,No,No,No,I prefer to save up myself,No,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),No,,,,,,,,No,Most important,,Second most important,,Third most important,,,No,No,Nothing,No,Yes,Yes,No,Yes,Yes,semi-permanent house,90,2,2007,
4428,1,98,Lam Dong,Production Worker,Male,1988,Yes,No,5,No,Rural,No,Not married,3,,,No,,Services,2,Agriculture,Did not work,,,,,,Time rate,Cash,7,7,Month,1200,No,Same,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,Job advertisement,None of the above,No,,,,,,,,No,,,Most important,,Second most important,,Third most important,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,semi-permanent house,50,8,,
4428,2,98,Lam Dong,Production Worker,Male,1982,Yes,No,2,No,Rural,No,Married,2,,,No,2,Agriculture,2,Agriculture,Did not work,,,,,,Time rate,Cash,7,7,Month,1300,No,Same,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,Friend/acquaintance working in firm,None of the above,No,,,,,,,,No,,,Most important,,Second most important,,Third most important,No,No,Don't know,Yes,Yes,No,No,No,No,Permanent self-contained house,60,10,1998,2003
4430,2,98,Lam Dong,Production Worker,Male,1985,Yes,No,3,Yes,,Yes,Not married,3,,,No,2,Services,2,Services,Did not work,,,,,,Time rate,Cash,6,8,Day,60,Yes,Higher,Yes,Yes,500,Yes,No,No,No,No,No,No,No,No,No,No,Other,No,Yes,Yes,Friend/acquaintance working in firm,None of the above,No,,,,,,,,No,Third most important,,Most important,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,Permanent self-contained house,100,24,1985,
4430,1,98,Lam Dong,Production Worker,Female,1972,Yes,No,18,Yes,,Yes,Married,3,,,No,1,Agriculture,1,Services,Service Worker,Other,Services,4,Sufficient,Better salary,Time rate,Cash,6,8,Day,60,Yes,Higher,Yes,Yes,500,Yes,No,No,No,No,No,No,No,No,No,No,Other,No,Yes,Yes,Friend/acquaintance working in firm,None of the above,No,,,,,,,,No,Third most important,,Most important,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,240,5,2004,
4432,1,98,Lam Dong,Production Worker,Male,1989,Yes,No,3,No,Urban,No,Not married,2,,,No,2,Services,1,Agriculture,Did not work,,,,,,Combined,Cash,7,7,Month,1700,No,Same,,No,,No,Yes,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,No,,Friend/acquaintance working in firm,None of the above,,,,,,,No,,No,Second most important,Third most important,Most important,,,,,No,No,Don't know,No,Yes,No,No,No,Yes,Villa,45,20,1989,
4432,2,98,Lam Dong,Production Worker,Male,1987,Yes,No,2,No,Rural,No,Not married,3,,,No,3,Agriculture,1,Agriculture,Production Worker,Other,Services,2,Sufficient,Other,Combined,Cash,7,7,Month,1800,No,Same,,No,,No,Yes,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,No,,Other,None of the above,,,,,,,No,,No,,,,Most important,Second most important,Third most important,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,40,12,,
4435,4,98,Lam Dong,Production Worker,Male,1976,Yes,Yes,4,No,Rural,No,Married,4,,,Yes,3,Services,3,Services,Production Worker,Other,Manufacturing and Construction,5,Sufficient,Better working condition,Time rate,Cash,7,8,Month,1300,No,Same,No,Yes,1300,No,No,No,No,No,No,No,No,No,No,No,Other,Yes,Yes,Yes,Other,Several of the above,No,,,,,,,,Yes,Third most important,,Most important,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,Permanent self-contained house,70,33,,2006
4435,3,98,Lam Dong,Production Worker,Male,1978,Yes,Yes,5,No,Rural,No,Married,4,,,Yes,3,Agriculture,3,Agriculture,Production Worker,Other,Manufacturing and Construction,5,Sufficient,Closer to home,Time rate,Cash,7,8,Month,1400,No,Same,No,Yes,1400,No,No,No,No,No,No,No,No,No,No,No,Other,Yes,Yes,Yes,Other,Several of the above,No,,,,,,,,Yes,Third most important,,Most important,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,Permanent self-contained house,90,31,,2007
4435,1,98,Lam Dong,Office Worker,Female,1984,Yes,Yes,2,Yes,,Yes,Married,7,4234,2004,Yes,4,Services,4,Services,Office Worker,Private firm,Services,2,Sufficient,Better working condition,Time rate,Cash,7,8,Month,1200,No,Same,No,Yes,1200,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,Other,Several of the above,No,,,,,,,,Yes,Third most important,,Most important,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,No,Permanent self-contained house,70,25,,
4435,2,98,Lam Dong,Professional Worker,Male,1980,Yes,Yes,3,Yes,,Yes,Married,7,4252,1997,Yes,3,Services,3,Services,Professional Worker (Requires Uni Degree),Private firm,Manufacturing and Construction,4,Sufficient,Better working condition,Time rate,Cash,7,8,Month,1500,No,Same,No,Yes,1500,No,No,No,No,No,No,No,No,No,No,No,Other,Yes,Yes,Yes,Other,Several of the above,No,,,,,,,,Yes,Third most important,,Most important,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,Yes,Yes,No,Permanent self-contained house,80,29,,
4439,2,98,Lam Dong,Production Worker,Male,1978,Yes,No,4,Yes,,Yes,Married,3,,,No,3,Agriculture,3,Agriculture,Production Worker,Private firm,Manufacturing and Construction,12,Sufficient,Closer to home,Combined,Cash,6,8,Month,1100,Yes,Higher,Yes,Yes,150,No,No,No,No,No,No,No,No,No,No,No,Other,No,Yes,Yes,Friend/acquaintance working in firm,None of the above,No,,,,,,,,Yes,Most important,,Second most important,,Third most important,,,No,No,Don't know,Yes,Yes,No,No,Yes,Yes,semi-permanent house,80,19,1990,
4439,1,98,Lam Dong,Production Worker,Male,1988,Yes,No,1,No,Rural,No,Not married,3,,,No,4,Manufacturing and Construction,3,Services,Did not work,,,,,,Combined,Cash,6,8,Month,1100,Yes,Higher,Yes,Yes,150,No,No,No,No,No,No,No,No,No,No,No,Other,No,Yes,Yes,Friend/acquaintance working in firm,None of the above,No,,,,,,,,Yes,Most important,,Second most important,,Third most important,,,No,No,Don't know,Yes,Yes,No,No,No,Yes,Unsettled house and other,50,8,2001,
4440,2,98,Lam Dong,Production Worker,Male,1979,Yes,No,1,Yes,,Yes,Married,3,,,No,2,Services,2,Agriculture,Production Worker,Other,Manufacturing and Construction,6,Not sufficient,Better working condition,Time rate,Cash,7,8,Month,1200,Yes,Same,No,Yes,180,No,No,No,No,No,Yes,No,No,No,No,No,Other,No,Yes,Yes,Other,None of the above,No,,,,,,,,No,Second most important,,Most important,,Third most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,40,7,2002,
4440,1,98,Lam Dong,Production Worker,Male,1969,Yes,No,2,Yes,,Yes,Married,2,,,No,2,Agriculture,3,Agriculture,Production Worker,Other,Manufacturing and Construction,13,Sufficient,Better salary,Time rate,Cash,7,8,Month,1000,Yes,Same,No,Yes,180,No,No,No,No,No,Yes,No,No,No,No,No,Too few years to contribute,No,Yes,Yes,Other,None of the above,No,,,,,,,,No,Most important,,Second most important,,Third most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,55,10,1999,
4443,1,1,Lam Dong,Production Worker,Male,1979,Yes,No,9,Yes,,Yes,Not married,4,,,No,4,Services,3,Services,Did not work,,,,,,Other/Not paid,Cash,6,8,,,No,Higher,Yes,,,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,No,,"Owner, who is a relative",None of the above,,,,,,,No,,No,,Most important,Second most important,,,Third most important,,No,No,Don't know,Yes,No,No,Yes,No,Yes,semi-permanent house,150,17,1992,
4443,2,98,Lam Dong,Production Worker,Female,1978,Yes,No,7,Yes,,Yes,Married,4,,,No,4,Services,3,Services,Did not work,,,,,,Other/Not paid,Cash,6,8,Month,3000,No,Higher,Yes,Yes,500,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,No,,"Owner, who is a relative",None of the above,,,,,,,No,,No,,Most important,Second most important,,,Third most important,,No,No,Don't know,Yes,No,No,No,Yes,No,Permanent self-contained house,80,31,1978,
4446,2,98,Lam Dong,Production Worker,Female,1980,Yes,No,5,Yes,,Yes,Not married,2,,,No,,Agriculture,1,Agriculture,Production Worker,Other,Agriculture,,Sufficient,Better working condition,Percent of Sales,Cash,5,6,,,No,Same,No,No,,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,"Owner, who is a relative",Several of the above,No,,,,,,,,No,Third most important,Most important,,Second most important,,,,No,No,Don't know,Yes,Yes,Yes,No,No,Yes,semi-permanent house,400,7,2002,
4446,1,98,Lam Dong,Production Worker,Female,1975,Yes,No,5,Yes,,Yes,Married,2,,,No,,Agriculture,1,Agriculture,Production Worker,Other,Agriculture,,Sufficient,Better working condition,Percent of Sales,Cash,5,6,,,No,Same,No,No,,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,"Owner, who is a relative",Several of the above,No,,,,,,,,No,Third most important,Most important,,Second most important,,,,No,No,Don't know,Yes,Yes,Yes,No,No,Yes,semi-permanent house,400,7,2002,
4452,2,98,Lam Dong,Production Worker,Male,1991,Yes,No,1,Yes,,Yes,Not married,3,,,Yes,3,Agriculture,2,Agriculture,Did not work,,,,,,Time rate,Cash,6,8,Month,1000,No,Same,Yes,Yes,1000,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,Yes,Yes,Other,None of the above,,,,,,,No,,Yes,,,Most important,,Second most important,Third most important,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,100,8,2001,
4452,1,98,Lam Dong,Production Worker,Male,1988,Yes,No,3,Yes,,Yes,Not married,4,,,Yes,2,Agriculture,2,Agriculture,Did not work,,,,,,Time rate,Cash,6,8,Month,2000,No,Higher,Yes,Yes,2000,No,No,No,No,No,No,No,No,No,No,No,Not necessary at moment,No,Yes,Yes,Other,None of the above,,,,,,,No,,Yes,,,Most important,,Second most important,Third most important,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,120,13,1996,2005
4459,2,98,Lam Dong,Production Worker,Male,1969,Yes,No,3,No,Rural,No,Not married,3,,,Yes,1,Agriculture,1,Agriculture,Production Worker,Other,Manufacturing and Construction,20,More than sufficient,Better salary,Time rate,Cash,6,8,Day,60,No,Higher,Yes,Yes,300,No,No,No,No,No,No,No,No,No,No,No,Other,No,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),No,,,,,,,,No,Third most important,,Most important,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,90,9,2000,
4459,1,98,Lam Dong,Production Worker,Male,1990,Yes,No,4,No,Rural,No,Not married,3,,,Yes,1,Services,1,Services,Did not work,,,,,,Time rate,Cash,6,8,Day,60,No,Higher,Yes,Yes,300,No,No,No,No,No,No,No,No,No,No,No,Other,No,Yes,Yes,Friend/acquaintance working in firm,On-the-job test (carried out by experienced worker),No,,,,,,,,No,Third most important,,Most important,,Second most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,Permanent self-contained house,90,9,,
4460,1,98,Lam Dong,Production Worker,Male,1984,Yes,No,2,Yes,,Yes,Married,4,,,Yes,3,Manufacturing and Construction,3,Services,Did not work,,,,,,Other/Not paid,Cash,7,8,,,No,Same,No,No,,No,No,No,No,No,No,No,No,No,No,No,Low quality of services,Yes,No,,"Owner, who is a relative",None of the above,No,,,,,,,,No,Most important,,Second most important,Third most important,,,,No,Yes,Nothing,Yes,Yes,Yes,No,Yes,No,Unsettled house and other,50,2,2007,
4462,2,98,Lam Dong,Production Worker,Male,1989,Yes,No,1,Yes,,Yes,Not married,4,,,No,3,Agriculture,3,Agriculture,Did not work,,,,,,Combined,Cash,7,7,Month,1200,Yes,Same,,No,,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,Friend/acquaintance working in firm,None of the above,No,,,,,,,,Yes,Most important,,Third most important,,,Second most important,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,30,5,2004,
4462,1,98,Lam Dong,Production Worker,Male,1984,Yes,No,2,Yes,,Yes,Not married,3,,,No,3,Manufacturing and Construction,3,Services,Production Worker,Other,Manufacturing and Construction,2,Sufficient,Other,Combined,Cash,7,7,Month,1200,Yes,Same,,No,,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,Friend/acquaintance working in firm,None of the above,No,,,,,,,,Yes,Most important,,Second most important,,,Third most important,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,40,,,1999
4463,2,98,Lam Dong,Production Worker,Male,1986,Yes,No,4,Yes,,Yes,Not married,3,,,No,2,Agriculture,2,Agriculture,Production Worker,Other,Agriculture,0,Not sufficient,Closer to home,Time rate,Cash,6,8,Month,1050,No,Higher,Yes,Yes,600,No,Yes,No,No,No,No,No,No,No,No,No,I prefer to save up myself,No,No,,"Owner, who is a relative",None of the above,No,,,,,,,,No,Most important,,Second most important,,Third most important,,,No,No,Don't know,Yes,Yes,Yes,No,Yes,No,Permanent self-contained house,90,15,1994,
4463,1,98,Lam Dong,Production Worker,Male,1990,Yes,No,4,Yes,,Yes,Married,3,,,No,2,Agriculture,2,Agriculture,Production Worker,Other,Services,1,Not sufficient,Better working condition,Time rate,Cash,6,8,,,No,Higher,Yes,,,No,Yes,No,No,No,No,No,No,No,No,No,I prefer to save up myself,No,No,,"Owner, who is a relative",None of the above,No,,,,,,,,No,Most important,,Second most important,,Third most important,,,No,No,Don't know,No,Yes,Yes,No,Yes,Yes,Permanent self-contained house,48,2,2007,
4467,2,98,Lam Dong,Production Worker,Male,1988,Yes,No,1,No,Rural,No,Not married,4,,,No,3,Manufacturing and Construction,3,Agriculture,Did not work,,,,,,Time rate,Cash,7,8,Month,1500,No,Same,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,Friend/acquaintance working in firm,None of the above,No,,,,,,,,No,,,,Third most important,Most important,,Second most important,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Unsettled house and other,50,21,,
4467,1,98,Lam Dong,Manager,Male,1987,Yes,No,1,Yes,,No,Married,3,,,No,4,Services,2,Agriculture,Did not work,,,,,,Time rate,Cash,7,8,,,No,Same,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,Friend/acquaintance working in firm,None of the above,No,,,,,,,,No,,,,Third most important,Most important,,Second most important,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,100,5,2004,
4467,3,98,Lam Dong,Production Worker,Female,1985,Yes,No,2,No,Rural,No,Married,3,,,No,3,Agriculture,2,Services,Production Worker,Other,Services,,Not sufficient,Other,Time rate,Cash,7,8,Month,1200,No,Same,Yes,No,,No,No,No,No,No,No,No,No,No,No,No,Other,No,No,,Friend/acquaintance working in firm,None of the above,No,,,,,,,,No,,,,Third most important,Most important,,Second most important,No,No,Don't know,No,Yes,Yes,No,Yes,Yes,semi-permanent house,45,8,2001,
4469,1,98,Lam Dong,Manager,Male,1962,Yes,Yes,1,Yes,,Yes,Married,8,5234,1987,No,2,Agriculture,2,Agriculture,Professional Worker (Requires Uni Degree),Government,Agriculture,14,Sufficient,Better working condition,Time rate,Cash,6,8,Month,3000,Yes,Higher,Yes,Yes,3000,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Other,No,No,,"Owner, who is a friend",Interview,,,,,,,No,,Yes,Third most important,Second most important,,,,Most important,,No,No,Nothing,Yes,Yes,Yes,Yes,Yes,Yes,semi-permanent house,130,41,1968,
4469,3,98,Lam Dong,Sales Worker,Male,1979,Yes,Yes,9,No,Rural,No,Not married,4,,,No,3,Agriculture,4,Agriculture,Did not work,,,,,,Time rate,Cash,6,8,Month,1800,Yes,Higher,Yes,Yes,1800,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Other,No,No,,Other,Interview,,,,,,,No,,Yes,Second most important,,,,,Most important,Third most important,No,No,Don't know,No,Yes,Yes,No,Yes,Yes,semi-permanent house,100,5,2004,
4469,5,98,Lam Dong,Production Worker,Male,1964,Yes,Yes,7,Yes,,Yes,Married,4,,,No,4,Services,2,Services,Production Worker,Other,Agriculture,7,Sufficient,Other,Time rate,Cash,6,8,Month,1500,Yes,Higher,Yes,Yes,1500,No,No,No,No,Yes,No,No,No,No,No,No,Not necessary at moment,No,Yes,Yes,Friend/acquaintance working in firm,Interview,,,,,,,No,,Yes,Third most important,,,,,Most important,Second most important,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,80,17,1992,2005
4469,2,98,Lam Dong,Office Worker,Female,1978,Yes,Yes,1,No,Rural,No,Not married,7,4234,2000,No,8,Services,8,Services,Office Worker,Private firm,Manufacturing and Construction,3,Sufficient,Better working condition,Time rate,Cash,6,8,Month,2000,Yes,Higher,Yes,Yes,2000,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Other,No,No,,Other,Interview,,,,,,,No,,Yes,Second most important,Third most important,,,,Most important,,No,No,Nothing,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,90,11,1998,
4469,4,98,Lam Dong,Production Worker,Male,1980,Yes,Yes,9,No,Rural,No,Not married,4,,,No,2,Manufacturing and Construction,3,Services,Did not work,,,,,,Time rate,Cash,6,8,Month,1500,Yes,Higher,Yes,Yes,1500,No,No,No,No,Yes,No,No,No,No,No,No,Not necessary at moment,No,Yes,Yes,Friend/acquaintance working in firm,Interview,,,,,,,No,,Yes,Third most important,,,,,Most important,Second most important,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,105,23,1986,2001
4472,1,1,Lam Dong,Manager,Male,1957,Yes,Yes,3,Yes,,No,Married,7,4234,1980,Yes,2,Manufacturing and Construction,2,Services,Manager,FDI firm,Manufacturing and Construction,26,More than sufficient,Better salary,Time rate,Cash,6,8,Month,3000,Yes,Higher,Yes,Yes,3000,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Other,Yes,Yes,Yes,"Owner, who is a friend",Interview,Yes,2006,Yes,192,Secures that employer pays social benifits,No,No,,Yes,Third most important,Most important,,,,Second most important,,No,Yes,Nothing,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,120,45,2002,
4472,4,4,Lam Dong,Sales Worker,Female,1978,Yes,Yes,5,Yes,,No,Married,4,,,Yes,2,Services,3,Services,Did not work,,,,,,Time rate,Cash,6,8,Month,2000,Yes,Higher,Yes,Yes,2000,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Other,Yes,Yes,Yes,Through employment agency,Interview,Yes,2005,Yes,170,Secures that employer pays social benifits,No,No,,Yes,Second most important,Most important,,,,Third most important,,No,Yes,Nothing,Yes,Yes,Yes,Yes,Yes,Yes,semi-permanent house,100,12,1997,
4472,3,98,Lam Dong,Office Worker,Male,1986,Yes,Yes,2,Yes,,No,Not married,4,,,Yes,3,Agriculture,2,Agriculture,Did not work,,,,,,Time rate,Cash,6,8,Month,2000,Yes,Higher,Yes,Yes,2000,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Other,Yes,Yes,Yes,Through employment agency,Interview,Yes,2008,Yes,170,Secures that employer pays social benifits,No,No,,Yes,Second most important,Most important,,,,Third most important,,No,Yes,Nothing,Yes,Yes,Yes,Yes,Yes,Yes,Permanent self-contained house,80,6,2003,
4472,5,6,Lam Dong,Production Worker,Female,1970,Yes,Yes,4,Yes,,No,Married,4,,,Yes,4,Manufacturing and Construction,3,Services,Production Worker,Private firm,Manufacturing and Construction,8,More than sufficient,Better salary,Time rate,Cash,6,8,Month,1500,Yes,Higher,Yes,Yes,1500,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Other,Yes,Yes,Yes,Other,Interview,Yes,2005,Yes,150,Secures that employer pays social benifits,No,No,,Yes,Second most important,Most important,,,,Third most important,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,Permanent self-contained house,70,9,2000,
4472,6,98,Lam Dong,Production Worker,Female,1976,Yes,Yes,5,Yes,,No,Married,3,,,Yes,4,Agriculture,4,Agriculture,Production Worker,Private firm,Manufacturing and Construction,6,More than sufficient,Better salary,Time rate,Cash,6,8,Month,1500,Yes,Higher,Yes,Yes,1500,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Other,Yes,Yes,Yes,Other,Interview,Yes,2005,Yes,150,Secures that employer pays social benifits,No,No,,Yes,Second most important,Most important,,,,Third most important,,No,No,Don't know,Yes,Yes,Yes,No,Yes,Yes,semi-permanent house,120,15,1994,2002
4472,2,98,Lam Dong,Professional Worker,Female,1965,Yes,Yes,2,Yes,,No,Married,8,5234,2005,Yes,3,Services,2,Agriculture,Professional Worker (Requires Uni Degree),SOE,Manufacturing and Construction,20,More than sufficient,Better working condition,Time rate,Cash,6,8,Month,3000,Yes,Higher,Yes,Yes,3000,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Other,Yes,Yes,Yes,Through employment agency,On-the-job test (carried out by experienced worker),Yes,2007,Yes,200,Secures that employer pays social benifits,No,No,,Yes,Third most important,Most important,,,,Second most important,,No,Yes,Nothing,Yes,Yes,Yes,Yes,Yes,No,Pemanent non-contained house,60,23,1985,
